urn,SchoolName,school_name_gias,LAName,la_name_gias,SchoolType,TotalPupils,TotalExpenditure,TeachingStaffCosts,SupplyTeachingStaffCosts,EducationSupportStaffCosts,AgencySupplyTeachingStaffCosts,EducationalConsultancyCosts,status,URN,PeriodCoveredByReturn,TotalTeachingSupportStaffCosts,TotalNonEducationalSupportStaffCosts,AdministrativeClericalStaffCosts,AuditorsCosts,OtherStaffCosts,ProfessionalServicesNonCurriculumCosts,TotalEducationalSuppliesCosts,ExaminationFeesCosts,LearningResourcesNonIctCosts,LearningResourcesIctCosts,TotalPremisesStaffServiceCosts,CleaningCaretakingCosts,MaintenancePremisesCosts,OtherOccupationCosts,PremisesStaffCosts,TotalUtilitiesCosts,EnergyCosts,WaterSewerageCosts,AdministrativeSuppliesNonEducationalCosts,TotalGrossCateringCosts,TotalNetCateringCosts,CateringStaffCosts,CateringSuppliesCosts,TotalOtherCosts,GroundsMaintenanceCosts,IndirectEmployeeExpenses,InterestChargesLoanBank,OtherInsurancePremiumsCosts,PrivateFinanceInitiativeCharges,RentRatesCosts,SpecialFacilitiesCosts,StaffDevelopmentTrainingCosts,StaffRelatedInsuranceCosts,SupplyTeacherInsurableCosts,CommunityFocusedSchoolStaff,CommunityFocusedSchoolCosts
102587,Malden Parochial CofE Primary School,Malden Parochial CofE Primary School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,225.5,1548217.0,650615.0,2002.0,194218.0,36475.0,111482.0,success,102587.0,12.0,994792.0,185735.0,145965.0,,14427.0,25343.0,59682.0,0.0,59682.0,40831.0,110870.0,16773.0,33528.0,7212.0,53357.0,20607.0,19059.0,1548.0,11871.0,99976.0,34690.0,0.0,99976.0,23855.0,2421.0,3011.0,0.0,5256.0,0.0,7153.0,750.0,5264.0,0.0,0.0,0.0,0.0
102588,St Andrew's and St Mark's CofE Junior School,St Andrew's and St Mark's CofE Junior School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,347.0,2511365.0,1130251.0,0.0,374862.0,695.0,31802.0,success,102588.0,12.0,1537610.0,294960.0,184327.0,,59107.0,51526.0,134687.0,0.0,134687.0,17782.0,261825.0,21772.0,188445.0,18424.0,33184.0,42087.0,37663.0,4424.0,12671.0,158518.0,8179.0,0.0,158518.0,51227.0,2504.0,2704.0,0.0,9334.0,0.0,13471.0,16452.0,6762.0,0.0,0.0,0.0,0.0
102589,St John's C of E Primary School,St John's C of E Primary School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,225.0,1683201.0,766424.0,0.0,305813.0,23268.0,62379.0,success,102589.0,12.0,1157884.0,211702.0,120290.0,,66913.0,24499.0,48048.0,0.0,48048.0,18071.0,92298.0,21747.0,43742.0,6495.0,20314.0,22073.0,16459.0,5614.0,20708.0,74528.0,74528.0,0.0,74528.0,37890.0,1880.0,479.0,0.0,5798.0,0.0,8773.0,3367.0,3834.0,0.0,13759.0,0.0,0.0
102590,St Paul's CofE Primary School,St Paul's CofE Primary School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,202.0,1403534.0,663683.0,0.0,194313.0,29997.0,31899.0,success,102590.0,12.0,919892.0,156860.0,125077.0,,17445.0,14338.0,44739.0,0.0,44739.0,17732.0,102793.0,14733.0,38955.0,9330.0,39775.0,26554.0,24328.0,2226.0,17301.0,84253.0,84253.0,0.0,84253.0,33409.0,4040.0,6371.0,0.0,5405.0,0.0,6662.0,0.0,1364.0,1129.0,8438.0,0.0,0.0
102591,"St Paul's CofE Primary School, Kingston Hill","St Paul's CofE Primary School, Kingston Hill",Kingston upon Thames,Kingston upon Thames,Voluntary aided school,371.0,2600531.0,1173555.0,0.0,406764.0,27594.0,148296.0,success,102591.0,12.0,1756209.0,330822.0,172976.0,,116663.0,41183.0,105966.0,0.0,105966.0,18941.0,126783.0,44309.0,37196.0,898.0,44380.0,43780.0,31587.0,12193.0,20153.0,134705.0,134705.0,0.0,134705.0,63173.0,2090.0,9640.0,0.0,9384.0,0.0,16754.0,10288.0,4014.0,0.0,11003.0,0.0,0.0
102592,St Matthew's CofE Primary School,St Matthew's CofE Primary School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,404.0,2931788.0,1332822.0,0.0,429341.0,104463.0,168052.0,success,102592.0,12.0,2034678.0,297142.0,128769.0,,151987.0,16386.0,66323.0,0.0,66323.0,30881.0,196308.0,70081.0,70501.0,11527.0,44199.0,37538.0,26751.0,10787.0,17529.0,170250.0,170250.0,0.0,170250.0,81141.0,5292.0,6125.0,0.0,10738.0,0.0,18225.0,12825.0,16314.0,0.0,11622.0,0.0,0.0
102593,St Mary's CofE (Aided) Primary School,St Mary's CofE (Aided) Primary School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,177.0,1214701.0,520501.0,0.0,148870.0,106278.0,42883.0,success,102593.0,12.0,818532.0,128499.0,90988.0,,31611.0,5900.0,36621.0,0.0,36621.0,16095.0,70363.0,22776.0,9893.0,10100.0,27594.0,31103.0,27653.0,3450.0,12112.0,74278.0,74278.0,0.0,74278.0,27099.0,5782.0,694.0,0.0,4368.0,0.0,9622.0,96.0,1814.0,874.0,3849.0,0.0,0.0
102594,Corpus Christi Catholic Primary School,Corpus Christi Catholic Primary School,Kingston upon Thames,Kingston upon Thames,Voluntary aided school,424.5,3027957.0,1486527.0,0.0,390431.0,147795.0,51645.0,success,102594.0,12.0,2076398.0,376950.0,169118.0,,180654.0,27178.0,55393.0,0.0,55393.0,11075.0,160036.0,63884.0,31987.0,12473.0,51692.0,74108.0,64184.0,9924.0,27643.0,174820.0,166159.0,0.0,174820.0,71535.0,5080.0,9324.0,0.0,11076.0,0.0,14037.0,357.0,12058.0,19603.0,0.0,0.0,0.0
102604,St Luke's CofE Primary School,St Luke's CofE Primary School,Kingston upon Thames,Kingston upon Thames,Foundation school,235.0,1869091.0,846600.0,14291.0,294321.0,900.0,67625.0,success,102604.0,12.0,1223737.0,234256.0,109239.0,,118567.0,6450.0,60180.0,0.0,60180.0,34281.0,105806.0,31546.0,24333.0,19593.0,30334.0,33037.0,28819.0,4218.0,29717.0,101646.0,95189.0,0.0,101646.0,46431.0,3984.0,6387.0,0.0,6551.0,0.0,11433.0,3811.0,7232.0,315.0,6718.0,0.0,0.0
102626,Bond Primary School,Bond Primary School,Merton,Merton,Community school,272.5,2490577.0,901691.0,0.0,457359.0,327536.0,21918.0,success,102626.0,12.0,1708504.0,265502.0,165339.0,,34898.0,65265.0,104102.0,0.0,104102.0,2336.0,143594.0,60436.0,27883.0,13509.0,41766.0,30616.0,24294.0,6322.0,27806.0,104907.0,102528.0,0.0,104907.0,103211.0,6896.0,8630.0,0.0,12803.0,0.0,57166.0,0.0,6136.0,4059.0,7521.0,0.0,0.0
102628,Dundonald Primary School,Dundonald Primary School,Merton,Merton,Community school,422.0,3017561.0,1350935.0,0.0,488181.0,225134.0,52369.0,success,102628.0,12.0,2116619.0,255440.0,187138.0,,19825.0,48477.0,107152.0,0.0,107152.0,37183.0,147187.0,66066.0,14573.0,10231.0,56317.0,36185.0,31906.0,4279.0,23024.0,145962.0,144746.0,0.0,145962.0,148810.0,12024.0,13928.0,0.0,21417.0,0.0,49808.0,29193.0,5704.0,5867.0,10869.0,0.0,0.0
102629,Garfield Primary School,Garfield Primary School,Merton,Merton,Community school,294.0,2654791.0,1148694.0,0.0,404929.0,24484.0,145194.0,success,102629.0,12.0,1723301.0,201087.0,155761.0,,13007.0,32319.0,58562.0,0.0,58562.0,26113.0,201918.0,54349.0,102921.0,11046.0,33602.0,49164.0,44795.0,4369.0,23051.0,137245.0,122670.0,0.0,137245.0,234348.0,4554.0,10118.0,0.0,14135.0,0.0,74712.0,29890.0,4271.0,8042.0,16514.0,62997.0,9115.0
102632,Hatfeild Primary School,Hatfeild Primary School,Merton,Merton,Community school,345.5,3357030.0,1607724.0,0.0,631087.0,164137.0,48531.0,success,102632.0,12.0,2451479.0,337892.0,172156.0,,70166.0,95570.0,74671.0,0.0,74671.0,16340.0,110612.0,41774.0,22638.0,17240.0,28960.0,40952.0,31235.0,9717.0,21645.0,124749.0,124749.0,0.0,124749.0,178691.0,6954.0,15586.0,0.0,18915.0,0.0,96220.0,1913.0,4716.0,24820.0,9567.0,0.0,0.0
102633,Hollymount School,Hollymount School,Merton,Merton,Community school,439.0,3307349.0,1517647.0,7360.0,529283.0,36097.0,24456.0,success,102633.0,12.0,2114843.0,218724.0,150496.0,,27266.0,40962.0,142458.0,0.0,142458.0,44866.0,153613.0,54499.0,47347.0,3132.0,48635.0,42014.0,37557.0,4457.0,20366.0,176818.0,176818.0,0.0,176818.0,393648.0,0.0,29951.0,0.0,21259.0,0.0,82636.0,54232.0,7335.0,5924.0,10976.0,164980.0,16355.0
102634,Joseph Hood Primary School,Joseph Hood Primary School,Merton,Merton,Community school,346.5,2917122.0,1410195.0,0.0,402688.0,75808.0,19262.0,success,102634.0,12.0,1907953.0,263941.0,158361.0,,56164.0,49416.0,122053.0,0.0,122053.0,15057.0,149448.0,56898.0,60767.0,4325.0,27458.0,74841.0,44041.0,30800.0,10881.0,116771.0,116370.0,0.0,116771.0,256177.0,6663.0,13342.0,0.0,18257.0,0.0,83347.0,0.0,10272.0,4978.0,19670.0,87909.0,11739.0
102635,Links Primary School,Links Primary School,Merton,Merton,Community school,311.0,2836780.0,1274387.0,0.0,344439.0,134103.0,147461.0,success,102635.0,12.0,1900390.0,279113.0,147880.0,,56445.0,74788.0,32741.0,0.0,32741.0,6776.0,126598.0,20641.0,21385.0,6383.0,78189.0,45615.0,37666.0,7949.0,51921.0,154747.0,151117.0,0.0,154747.0,238882.0,0.0,38470.0,0.0,16898.0,0.0,55197.0,0.0,5299.0,4648.0,8611.0,94455.0,15304.0
102636,Lonesome Primary School,Lonesome Primary School,Merton,Merton,Community school,299.5,2825546.0,1197008.0,0.0,622889.0,71002.0,19215.0,success,102636.0,12.0,1910114.0,381905.0,197289.0,,127024.0,57592.0,75940.0,0.0,75940.0,15540.0,121999.0,50342.0,19276.0,6676.0,45705.0,57386.0,45749.0,11637.0,6897.0,91471.0,89620.0,0.0,91471.0,164294.0,5615.0,13799.0,0.0,15797.0,0.0,73580.0,5556.0,948.0,4418.0,8185.0,36009.0,387.0
102638,Merton Abbey Primary School,Merton Abbey Primary School,Merton,Merton,Community school,204.0,2159217.0,935212.0,0.0,445678.0,82323.0,20472.0,success,102638.0,12.0,1483685.0,168198.0,106306.0,,6890.0,55002.0,56356.0,0.0,56356.0,4563.0,141284.0,4109.0,30197.0,5701.0,101277.0,45044.0,41874.0,3170.0,37220.0,92222.0,92222.0,0.0,92222.0,130644.0,450.0,7721.0,0.0,7556.0,0.0,56600.0,10526.0,1343.0,6259.0,4757.0,33977.0,1455.0
102639,Merton Park Primary School,Merton Park Primary School,Merton,Merton,Community school,220.0,1830285.0,786269.0,0.0,364025.0,29227.0,34572.0,success,102639.0,12.0,1214093.0,165592.0,116641.0,,10282.0,38669.0,22932.0,0.0,22932.0,11593.0,88446.0,26317.0,10760.0,5781.0,45588.0,21163.0,18080.0,3083.0,11788.0,82693.0,79639.0,0.0,82693.0,211986.0,1055.0,8429.0,0.0,10397.0,0.0,30030.0,47924.0,8204.0,2941.0,12022.0,82952.0,8032.0
102640,Morden Primary School,Morden Primary School,Merton,Merton,Community school,216.0,1901798.0,916225.0,0.0,425298.0,7961.0,13836.0,success,102640.0,12.0,1363320.0,194280.0,97245.0,,40604.0,56431.0,36047.0,0.0,36047.0,16066.0,83573.0,22303.0,11550.0,6359.0,43361.0,31734.0,29520.0,2214.0,21227.0,67644.0,67004.0,0.0,67644.0,87905.0,4920.0,8562.0,0.0,10583.0,0.0,38220.0,151.0,4132.0,2812.0,5209.0,9900.0,3416.0
102642,Pelham Primary School,Pelham Primary School,Merton,Merton,Community school,383.0,3623990.0,1592464.0,0.0,622522.0,184490.0,27788.0,success,102642.0,12.0,2427264.0,443048.0,212233.0,,164682.0,66133.0,106224.0,0.0,106224.0,1638.0,129832.0,52906.0,23518.0,14897.0,38511.0,73491.0,57904.0,15587.0,38568.0,158430.0,157693.0,0.0,158430.0,245496.0,52725.0,13601.0,0.0,17165.0,0.0,109238.0,28381.0,7441.0,5695.0,10551.0,0.0,699.0
102643,Haslemere Primary School,Haslemere Primary School,Merton,Merton,Community school,318.5,3081754.0,1310386.0,0.0,525988.0,216756.0,30371.0,success,102643.0,12.0,2083501.0,262374.0,160761.0,,24629.0,76984.0,51668.0,0.0,51668.0,8347.0,232666.0,3695.0,88465.0,13338.0,127168.0,51656.0,40280.0,11376.0,41303.0,151853.0,151853.0,0.0,151853.0,198385.0,6240.0,13559.0,0.0,18479.0,0.0,69052.0,0.0,5905.0,4834.0,13350.0,63889.0,3077.0
102644,Poplar Primary School,Poplar Primary School,Merton,Merton,Community school,605.5,4868933.0,2101469.0,5732.0,998613.0,221485.0,28885.0,success,102644.0,12.0,3356184.0,440809.0,240967.0,,89150.0,110692.0,42342.0,0.0,42342.0,26307.0,233312.0,59913.0,96769.0,24640.0,51990.0,50367.0,42775.0,7592.0,30705.0,227114.0,226828.0,0.0,227114.0,461792.0,4967.0,20559.0,0.0,28042.0,0.0,134216.0,23100.0,2429.0,23641.0,15520.0,202827.0,6491.0
102645,St Mark's Primary School,St Mark's Primary School,Merton,Merton,Community school,212.0,1867157.0,836634.0,0.0,317818.0,130055.0,28428.0,success,102645.0,12.0,1312935.0,166989.0,105747.0,,28268.0,32974.0,50479.0,0.0,50479.0,29542.0,82628.0,27598.0,11470.0,8048.0,35512.0,34620.0,29930.0,4690.0,17282.0,98150.0,98150.0,0.0,98150.0,74530.0,138.0,8385.0,0.0,10820.0,0.0,38766.0,2597.0,4477.0,3926.0,5421.0,0.0,0.0
102646,The Sherwood School,The Sherwood School,Merton,Merton,Community school,291.5,2593438.0,1232246.0,0.0,388215.0,50309.0,112860.0,success,102646.0,12.0,1783630.0,238697.0,129854.0,,73240.0,35603.0,72826.0,0.0,72826.0,37060.0,115005.0,42885.0,19644.0,12161.0,40315.0,41464.0,35571.0,5893.0,21043.0,131228.0,130548.0,0.0,131228.0,152487.0,2298.0,9735.0,0.0,14846.0,0.0,59996.0,10526.0,4199.0,4203.0,7787.0,37324.0,1573.0
102647,Singlegate Primary School,Singlegate Primary School,Merton,Merton,Community school,640.5,4365678.0,1925472.0,0.0,1003988.0,122294.0,19845.0,success,102647.0,12.0,3071599.0,304098.0,154811.0,,64199.0,85088.0,141366.0,0.0,141366.0,42499.0,245027.0,81292.0,65365.0,10765.0,87605.0,96352.0,89232.0,7120.0,15420.0,175820.0,174019.0,0.0,175820.0,273495.0,3452.0,18999.0,0.0,16075.0,0.0,119248.0,2400.0,1517.0,8678.0,16078.0,85037.0,2011.0
102648,Wimbledon Park Primary School,Wimbledon Park Primary School,Merton,Merton,Community school,610.5,4547647.0,2060774.0,5503.0,614362.0,245554.0,114774.0,success,102648.0,12.0,3040967.0,311083.0,170799.0,,77948.0,62336.0,73796.0,0.0,73796.0,26561.0,185677.0,77459.0,25708.0,22868.0,59642.0,51876.0,49289.0,2587.0,44374.0,249234.0,249234.0,0.0,249234.0,564081.0,1081.0,25491.0,982.0,30106.0,0.0,111359.0,5400.0,8498.0,8592.0,15919.0,56896.0,299757.0
102649,Abbotsbury Primary School,Abbotsbury Primary School,Merton,Merton,Community school,369.0,3049300.0,1523599.0,18763.0,439679.0,132780.0,60537.0,success,102649.0,12.0,2175358.0,269116.0,126917.0,,72184.0,70015.0,90113.0,0.0,90113.0,2166.0,134499.0,44429.0,21834.0,7955.0,60281.0,41315.0,35687.0,5628.0,27763.0,151193.0,151193.0,0.0,151193.0,157776.0,0.0,14154.0,0.0,18474.0,0.0,74712.0,23447.0,2210.0,15478.0,9301.0,0.0,0.0
102652,West Wimbledon Primary School,West Wimbledon Primary School,Merton,Merton,Community school,289.5,3780775.0,1729938.0,0.0,641741.0,429955.0,114858.0,success,102652.0,12.0,2916492.0,254141.0,188383.0,,22136.0,43622.0,64841.0,0.0,64841.0,34935.0,186740.0,59238.0,63434.0,20347.0,43721.0,41701.0,32939.0,8762.0,24389.0,120464.0,120464.0,0.0,120464.0,137072.0,1201.0,15419.0,0.0,15056.0,0.0,56329.0,0.0,5344.0,4031.0,7468.0,30525.0,1699.0
102653,Cranmer Primary School,Cranmer Primary School,Merton,Merton,Community school,448.0,4797779.0,2250750.0,0.0,678609.0,39380.0,52378.0,success,102653.0,12.0,3021117.0,795766.0,235679.0,,458600.0,101487.0,129443.0,0.0,129443.0,52834.0,246830.0,78607.0,78939.0,30770.0,58514.0,72679.0,63367.0,9312.0,26512.0,176414.0,176414.0,0.0,176414.0,276182.0,14898.0,17933.0,0.0,22475.0,0.0,99345.0,4066.0,8923.0,6283.0,29643.0,62232.0,10384.0
102654,Gorringe Park Primary School,Gorringe Park Primary School,Merton,Merton,Community school,411.0,2832350.0,1330192.0,0.0,545068.0,441.0,46589.0,success,102654.0,12.0,1922290.0,234550.0,127021.0,,24638.0,82891.0,45377.0,0.0,45377.0,25532.0,190243.0,76063.0,10368.0,26506.0,77306.0,61992.0,55224.0,6768.0,30924.0,152815.0,152815.0,0.0,152815.0,168626.0,46.0,12927.0,0.0,18264.0,0.0,57166.0,0.0,7125.0,5092.0,9434.0,55945.0,2627.0
102655,Hillcross Primary School,Hillcross Primary School,Merton,Merton,Community school,447.5,3309305.0,1326832.0,7992.0,572840.0,23831.0,104823.0,success,102655.0,12.0,2036318.0,372726.0,232684.0,,67869.0,72173.0,51394.0,0.0,51394.0,14990.0,183463.0,51630.0,80873.0,7435.0,43525.0,62727.0,54044.0,8683.0,23473.0,165726.0,159405.0,0.0,165726.0,398489.0,2243.0,13877.0,0.0,19438.0,0.0,96220.0,76017.0,5245.0,5465.0,19516.0,136003.0,24465.0
102656,Liberty Primary,Liberty Primary,Merton,Merton,Community school,428.0,3551499.0,1632399.0,0.0,637862.0,141614.0,59776.0,success,102656.0,12.0,2471651.0,281410.0,151488.0,,74088.0,55834.0,133783.0,0.0,133783.0,13644.0,182586.0,65214.0,33003.0,14685.0,69684.0,59641.0,43077.0,16564.0,11484.0,158357.0,153976.0,0.0,158357.0,238943.0,8650.0,34412.0,0.0,21835.0,0.0,62260.0,0.0,4857.0,28121.0,19487.0,54222.0,5099.0
102661,William Morris Primary School,William Morris Primary School,Merton,Merton,Community school,273.0,2416770.0,926920.0,0.0,573867.0,64939.0,20805.0,success,102661.0,12.0,1586531.0,285504.0,146119.0,,89141.0,50244.0,61556.0,0.0,61556.0,12862.0,146044.0,50670.0,28910.0,6321.0,60143.0,60332.0,55277.0,5055.0,17466.0,98669.0,97278.0,0.0,98669.0,147804.0,4968.0,21316.0,0.0,13755.0,0.0,58298.0,0.0,2069.0,3887.0,7202.0,34572.0,1737.0
102662,Wimbledon Chase Primary School,Wimbledon Chase Primary School,Merton,Merton,Community school,682.0,5325509.0,2524054.0,0.0,1001886.0,206451.0,81642.0,success,102662.0,12.0,3814033.0,547393.0,264323.0,,198157.0,84913.0,54171.0,0.0,54171.0,47705.0,229800.0,53027.0,99207.0,57.0,77509.0,85419.0,74295.0,11124.0,39615.0,228277.0,228277.0,0.0,228277.0,279095.0,23733.0,23062.0,0.0,32689.0,0.0,112068.0,43442.0,4702.0,22577.0,16822.0,0.0,0.0
102663,All Saints' CofE Primary School,All Saints' CofE Primary School,Merton,Merton,Voluntary aided school,320.5,2746260.0,1282775.0,0.0,563371.0,113158.0,7315.0,success,102663.0,12.0,1966619.0,270024.0,147148.0,,10480.0,112396.0,43556.0,0.0,43556.0,19174.0,136077.0,50474.0,27264.0,20325.0,38014.0,51871.0,48310.0,3561.0,14762.0,117438.0,117318.0,0.0,117438.0,126738.0,4250.0,2687.0,0.0,15097.0,0.0,11436.0,5400.0,9014.0,4289.0,7946.0,50120.0,16499.0
102664,St Matthew's CofE Primary School,St Matthew's CofE Primary School,Merton,Merton,Voluntary aided school,199.0,1518070.0,775146.0,10140.0,200499.0,4759.0,94567.0,success,102664.0,12.0,1085111.0,139811.0,89184.0,,10640.0,39987.0,24469.0,0.0,24469.0,5806.0,89878.0,33720.0,11996.0,2612.0,41550.0,25397.0,22081.0,3316.0,14403.0,61765.0,61765.0,0.0,61765.0,71430.0,6390.0,969.0,0.0,9305.0,0.0,5569.0,6335.0,2556.0,5007.0,4890.0,28476.0,1933.0
102665,Holy Trinity CofE Primary School,Holy Trinity CofE Primary School,Merton,Merton,Voluntary aided school,427.0,3256411.0,1465731.0,0.0,644004.0,55863.0,37621.0,success,102665.0,12.0,2203219.0,283299.0,154827.0,,60115.0,68357.0,92816.0,0.0,92816.0,58171.0,141947.0,42203.0,13352.0,8510.0,77882.0,46770.0,42518.0,4252.0,14586.0,177184.0,169051.0,0.0,177184.0,238420.0,0.0,20253.0,0.0,10655.0,0.0,17093.0,0.0,7707.0,5752.0,10657.0,120630.0,45673.0
102666,Bishop Gilpin CofE Primary School,Bishop Gilpin CofE Primary School,Merton,Merton,Voluntary aided school,464.0,3592523.0,1553896.0,0.0,628610.0,195949.0,21412.0,success,102666.0,12.0,2399867.0,403875.0,174259.0,,175108.0,54508.0,145031.0,0.0,145031.0,26747.0,105337.0,9388.0,23471.0,15820.0,56658.0,52832.0,43645.0,9187.0,30893.0,246091.0,205000.0,139598.0,106493.0,181847.0,0.0,2679.0,0.0,17607.0,0.0,13244.0,116939.0,14724.0,5838.0,10816.0,0.0,0.0
102667,St Peter and Paul Catholic Primary School,St Peter and Paul Catholic Primary School,Merton,Merton,Voluntary aided school,240.5,1971493.0,912337.0,0.0,362518.0,11966.0,16741.0,success,102667.0,12.0,1303562.0,214809.0,153446.0,,0.0,61363.0,99186.0,0.0,99186.0,19377.0,106563.0,37178.0,11773.0,2827.0,54785.0,34769.0,31105.0,3664.0,30170.0,88873.0,81052.0,0.0,88873.0,74185.0,2280.0,894.0,0.0,12803.0,0.0,9735.0,-2875.0,8486.0,3457.0,6405.0,28442.0,4558.0
102668,Sacred Heart Catholic Primary School,Sacred Heart Catholic Primary School,Merton,Merton,Voluntary aided school,350.0,2509640.0,1248768.0,0.0,402888.0,53949.0,21163.0,success,102668.0,12.0,1726768.0,293085.0,155834.0,,54206.0,83045.0,91548.0,0.0,91548.0,29908.0,130437.0,57320.0,26398.0,23479.0,23240.0,46371.0,43072.0,3299.0,9764.0,120116.0,116445.0,0.0,120116.0,61643.0,2949.0,8278.0,0.0,16993.0,0.0,11433.0,0.0,8814.0,4619.0,8557.0,0.0,0.0
102669,St Teresa's Catholic Primary School,St Teresa's Catholic Primary School,Merton,Merton,Voluntary aided school,463.5,3303089.0,1497276.0,0.0,592824.0,18201.0,16018.0,success,102669.0,12.0,2124319.0,428622.0,238313.0,,115081.0,75228.0,134457.0,0.0,134457.0,30331.0,126236.0,67965.0,15808.0,6789.0,35674.0,50323.0,45239.0,5084.0,24621.0,187985.0,174722.0,0.0,187985.0,196196.0,5491.0,1458.0,0.0,22509.0,0.0,0.0,63230.0,12610.0,6025.0,11162.0,65741.0,7970.0
102670,St Mary's Catholic Primary School,St Mary's Catholic Primary School,Merton,Merton,Voluntary aided school,426.5,3279359.0,1606565.0,10679.0,539186.0,21813.0,25693.0,success,102670.0,12.0,2203936.0,215975.0,139742.0,,23298.0,52935.0,118246.0,0.0,118246.0,23103.0,137040.0,57573.0,20380.0,1827.0,57260.0,38849.0,33165.0,5684.0,9030.0,162507.0,153554.0,0.0,162507.0,370676.0,2867.0,3319.0,0.0,20423.0,0.0,11773.0,43496.0,11120.0,5910.0,10949.0,163753.0,97066.0
102672,The Priory CofE School,The Priory CofE School,Merton,Merton,Voluntary aided school,174.0,1939214.0,826878.0,0.0,335312.0,48417.0,94565.0,success,102672.0,12.0,1305172.0,193065.0,127438.0,,9345.0,56282.0,52955.0,0.0,52955.0,33320.0,163001.0,58262.0,43062.0,4670.0,57007.0,57250.0,49510.0,7740.0,2944.0,84836.0,80742.0,0.0,84836.0,46670.0,1970.0,2564.0,0.0,4703.0,0.0,6782.0,9362.0,8076.0,8509.0,4704.0,0.0,0.0
102673,Ricards Lodge High School,Ricards Lodge High School,Merton,Merton,Community school,1477.0,12592993.0,7822404.0,0.0,759655.0,320182.0,169602.0,success,102673.0,12.0,9071843.0,1221973.0,957707.0,,0.0,264266.0,451944.0,225121.0,226823.0,54641.0,233100.0,590.0,69639.0,25992.0,136879.0,0.0,0.0,0.0,216669.0,66045.0,66045.0,0.0,66045.0,1276780.0,5130.0,122092.0,0.0,55467.0,638027.0,292445.0,88576.0,27453.0,16683.0,30907.0,0.0,0.0
102674,Raynes Park High School,Raynes Park High School,Merton,Merton,Community school,1194.0,12165681.0,6199216.0,0.0,934468.0,366505.0,415496.0,success,102674.0,12.0,7915685.0,1485218.0,1130078.0,,63946.0,291194.0,529734.0,152257.0,377477.0,194337.0,641080.0,-18219.0,409882.0,18003.0,231414.0,-37085.0,-37085.0,0.0,203059.0,87927.0,87927.0,0.0,87927.0,1145728.0,0.0,65777.0,0.0,48800.0,568497.0,263190.0,7678.0,21482.0,14818.0,27453.0,16726.0,111307.0
102679,Rutlish School,Rutlish School,Merton,Merton,Voluntary controlled school,1491.0,13239864.0,7670685.0,0.0,1354714.0,265661.0,267847.0,success,102679.0,12.0,9558907.0,862126.0,646710.0,,88260.0,127156.0,753240.0,242585.0,510655.0,165008.0,229019.0,10907.0,35928.0,34276.0,147908.0,95000.0,95000.0,0.0,153112.0,10970.0,10970.0,0.0,10970.0,1412484.0,37847.0,191478.0,0.0,59367.0,616538.0,311300.0,115643.0,31534.0,17099.0,31678.0,0.0,0.0
102681,Wimbledon College,Wimbledon College,Merton,Merton,Voluntary aided school,1258.0,11058654.0,6287909.0,0.0,1586254.0,98839.0,119596.0,success,102681.0,12.0,8092598.0,675835.0,487432.0,,0.0,188403.0,360032.0,179875.0,180157.0,145860.0,616639.0,196782.0,130802.0,54618.0,234437.0,224960.0,195685.0,29275.0,44902.0,605386.0,111154.0,288510.0,316876.0,292441.0,25745.0,85034.0,0.0,67167.0,0.0,57359.0,2191.0,14557.0,14158.0,26230.0,0.0,0.0
102697,Melrose School,Melrose School,Merton,Merton,Community special school,128.0,6740808.0,2571362.0,0.0,767496.0,395112.0,143059.0,success,102697.0,12.0,3877029.0,393967.0,393967.0,,0.0,0.0,74373.0,14950.0,59423.0,82951.0,164657.0,48438.0,25262.0,14290.0,76667.0,50660.0,48619.0,2041.0,10479.0,42705.0,35613.0,0.0,42705.0,2043986.0,14826.0,28318.0,0.0,9602.0,707469.0,0.0,727217.0,20897.0,1377.0,2551.0,0.0,531729.0
102698,Perseid School,Perseid School,Merton,Merton,Community special school,160.0,8126582.0,2431717.0,0.0,2358935.0,1441557.0,1729.0,success,102698.0,12.0,6233938.0,609864.0,440013.0,,118837.0,51014.0,200228.0,0.0,200228.0,10069.0,514040.0,184911.0,88200.0,48193.0,192736.0,169101.0,157711.0,11390.0,275448.0,17130.0,9229.0,0.0,17130.0,96764.0,0.0,26829.0,0.0,2905.0,0.0,0.0,0.0,58098.0,6281.0,2651.0,0.0,0.0
102699,Cricket Green School,Cricket Green School,Merton,Merton,Community special school,263.0,7969526.0,3424905.0,0.0,1877727.0,800895.0,8705.0,success,102699.0,12.0,6112232.0,395424.0,241830.0,,100872.0,52722.0,197098.0,5301.0,191797.0,69505.0,251651.0,106655.0,42999.0,18590.0,83407.0,67623.0,62120.0,5503.0,19460.0,110925.0,91969.0,0.0,110925.0,745607.0,7291.0,133549.0,0.0,4358.0,0.0,0.0,43667.0,5865.0,2146.0,3977.0,280146.0,264608.0
